id,ticker,isin,name,date,open,high,low,close,volume,change_pct
525,SPY,US78462F1030,SPDR® S&P 500,2021-01-11,377.85,380.58,377.72,378.69,50680000.0,-0.67
525,SPY,US78462F1030,SPDR® S&P 500,2021-01-08,380.59,381.49,377.1,381.26,71680000.0,0.57
525,SPY,US78462F1030,SPDR® S&P 500,2021-01-07,376.1,379.9,375.91,379.1,66750000.0,1.49
525,SPY,US78462F1030,SPDR® S&P 500,2021-01-06,369.71,376.98,369.12,373.55,102120000.0,0.6
525,SPY,US78462F1030,SPDR® S&P 500,2021-01-05,368.1,372.5,368.05,371.33,65330000.0,0.69
525,SPY,US78462F1030,SPDR® S&P 500,2021-01-04,375.31,375.45,364.82,368.79,106390000.0,-1.36
525,SPY,US78462F1030,SPDR® S&P 500,2020-12-31,371.78,374.66,371.23,373.88,78520000.0,0.51
525,SPY,US78462F1030,SPDR® S&P 500,2020-12-30,372.34,373.1,371.57,371.99,49140000.0,0.14
525,SPY,US78462F1030,SPDR® S&P 500,2020-12-29,373.81,374.0,370.83,371.46,53130000.0,-0.19
525,SPY,US78462F1030,SPDR® S&P 500,2020-12-28,371.74,372.59,371.07,372.17,38680000.0,0.86
525,SPY,US78462F1030,SPDR® S&P 500,2020-12-24,368.08,369.03,367.45,369.0,26460000.0,0.39
525,SPY,US78462F1030,SPDR® S&P 500,2020-12-23,368.28,369.62,367.22,367.57,44580000.0,0.09
525,SPY,US78462F1030,SPDR® S&P 500,2020-12-22,368.21,368.33,366.03,367.24,46470000.0,-0.17
525,SPY,US78462F1030,SPDR® S&P 500,2020-12-21,364.97,378.46,362.03,367.86,92560000.0,-0.36
525,SPY,US78462F1030,SPDR® S&P 500,2020-12-18,370.97,371.15,367.02,369.18,136540000.0,-0.82
525,SPY,US78462F1030,SPDR® S&P 500,2020-12-17,371.94,372.46,371.05,372.24,62660000.0,0.56
525,SPY,US78462F1030,SPDR® S&P 500,2020-12-16,369.82,371.16,368.87,370.17,57280000.0,0.16
525,SPY,US78462F1030,SPDR® S&P 500,2020-12-15,367.4,369.59,365.92,369.59,63220000.0,1.35
525,SPY,US78462F1030,SPDR® S&P 500,2020-12-14,368.64,369.8,364.47,364.66,68260000.0,-0.45
525,SPY,US78462F1030,SPDR® S&P 500,2020-12-11,364.9,366.74,363.26,366.3,57700000.0,-0.12
525,SPY,US78462F1030,SPDR® S&P 500,2020-12-10,365.37,367.86,364.43,366.73,55620000.0,-0.03
525,SPY,US78462F1030,SPDR® S&P 500,2020-12-09,370.88,371.05,365.95,366.85,72000000.0,-0.9
525,SPY,US78462F1030,SPDR® S&P 500,2020-12-08,367.72,370.78,367.67,370.17,41620000.0,0.29
525,SPY,US78462F1030,SPDR® S&P 500,2020-12-07,369.02,369.62,367.72,369.09,46970000.0,-0.21
525,SPY,US78462F1030,SPDR® S&P 500,2020-12-04,367.32,369.85,367.22,369.85,50750000.0,0.86
525,SPY,US78462F1030,SPDR® S&P 500,2020-12-03,366.68,368.19,365.5,366.69,62100000.0,-0.03
525,SPY,US78462F1030,SPDR® S&P 500,2020-12-02,364.82,366.96,364.2,366.79,43710000.0,0.21
525,SPY,US78462F1030,SPDR® S&P 500,2020-12-01,365.57,367.68,364.93,366.02,73070000.0,1.09
525,SPY,US78462F1030,SPDR® S&P 500,2020-11-30,362.83,363.12,359.17,362.06,80850000.0,-0.44
525,SPY,US78462F1030,SPDR® S&P 500,2020-11-27,363.84,364.18,362.58,363.67,28510000.0,0.28
525,SPY,US78462F1030,SPDR® S&P 500,2020-11-25,363.13,363.16,361.48,362.66,45330000.0,-0.15
525,SPY,US78462F1030,SPDR® S&P 500,2020-11-24,360.21,363.81,359.29,363.22,61290000.0,1.61
525,SPY,US78462F1030,SPDR® S&P 500,2020-11-23,357.28,358.82,354.86,357.46,61330000.0,0.6
525,SPY,US78462F1030,SPDR® S&P 500,2020-11-20,357.5,357.72,355.25,355.33,70410000.0,-0.68
525,SPY,US78462F1030,SPDR® S&P 500,2020-11-19,355.6,358.18,354.15,357.78,58030000.0,0.42
525,SPY,US78462F1030,SPDR® S&P 500,2020-11-18,360.91,361.5,356.24,356.28,67240000.0,-1.2
525,SPY,US78462F1030,SPDR® S&P 500,2020-11-17,359.97,361.92,358.34,360.62,65160000.0,-0.54
525,SPY,US78462F1030,SPDR® S&P 500,2020-11-16,360.98,362.78,359.59,362.57,73450000.0,1.25
525,SPY,US78462F1030,SPDR® S&P 500,2020-11-13,355.27,358.9,354.71,358.1,62960000.0,1.38
525,SPY,US78462F1030,SPDR® S&P 500,2020-11-12,355.58,356.72,351.26,353.21,66629999.99999999,-0.97
525,SPY,US78462F1030,SPDR® S&P 500,2020-11-11,356.4,357.56,355.06,356.67,57810000.0,0.74
525,SPY,US78462F1030,SPDR® S&P 500,2020-11-10,353.49,355.18,350.51,354.04,83910000.0,-0.15
525,SPY,US78462F1030,SPDR® S&P 500,2020-11-09,363.97,364.38,354.06,354.56,170080000.0,1.26
525,SPY,US78462F1030,SPDR® S&P 500,2020-11-06,349.93,351.51,347.65,350.16,74970000.0,-0.02
525,SPY,US78462F1030,SPDR® S&P 500,2020-11-05,349.24,352.19,348.86,350.24,80780000.0,1.95
525,SPY,US78462F1030,SPDR® S&P 500,2020-11-04,340.86,347.94,339.59,343.54,125930000.0,2.23
525,SPY,US78462F1030,SPDR® S&P 500,2020-11-03,333.69,338.25,330.29,336.03,89720000.0,1.77
525,SPY,US78462F1030,SPDR® S&P 500,2020-11-02,330.2,332.36,327.24,330.2,86070000.0,1.12
525,SPY,US78462F1030,SPDR® S&P 500,2020-10-30,328.28,329.69,322.6,326.54,120450000.0,-1.04
525,SPY,US78462F1030,SPDR® S&P 500,2020-10-29,326.91,333.39,325.09,329.98,89170000.0,1.02
525,SPY,US78462F1030,SPDR® S&P 500,2020-10-28,332.1,338.25,326.13,326.66,125700000.0,-3.42
525,SPY,US78462F1030,SPDR® S&P 500,2020-10-27,339.76,340.12,337.99,338.22,64330000.0,-0.34
525,SPY,US78462F1030,SPDR® S&P 500,2020-10-26,342.13,342.98,335.62,339.39,89710000.0,-1.85
525,SPY,US78462F1030,SPDR® S&P 500,2020-10-23,345.93,345.99,343.13,345.78,49140000.0,0.34
525,SPY,US78462F1030,SPDR® S&P 500,2020-10-22,342.96,345.24,340.65,344.61,54890000.0,0.55
525,SPY,US78462F1030,SPDR® S&P 500,2020-10-21,343.33,348.68,342.4,342.73,62460000.0,-0.19
525,SPY,US78462F1030,SPDR® S&P 500,2020-10-20,343.46,346.88,342.64,343.38,59390000.0,0.4
525,SPY,US78462F1030,SPDR® S&P 500,2020-10-19,348.65,349.33,341.04,342.01,67260000.0,-1.52
525,SPY,US78462F1030,SPDR® S&P 500,2020-10-16,348.96,350.75,347.1,347.29,89500000.0,-0.06
525,SPY,US78462F1030,SPDR® S&P 500,2020-10-15,343.54,348.01,343.54,347.5,60360000.0,-0.12
525,SPY,US78462F1030,SPDR® S&P 500,2020-10-14,350.72,351.91,347.16,347.93,57960000.0,-0.63
525,SPY,US78462F1030,SPDR® S&P 500,2020-10-13,352.34,352.34,349.1,350.13,73260000.0,-0.65
525,SPY,US78462F1030,SPDR® S&P 500,2020-10-12,349.53,354.01,349.08,352.43,80390000.0,1.61
525,SPY,US78462F1030,SPDR® S&P 500,2020-10-09,345.56,347.35,344.89,346.85,59530000.0,0.89
525,SPY,US78462F1030,SPDR® S&P 500,2020-10-08,342.84,343.84,341.89,343.78,45240000.0,0.89
525,SPY,US78462F1030,SPDR® S&P 500,2020-10-07,338.11,341.6,338.11,340.76,57000000.0,1.74
525,SPY,US78462F1030,SPDR® S&P 500,2020-10-06,339.91,342.17,334.38,334.93,90130000.0,-1.42
525,SPY,US78462F1030,SPDR® S&P 500,2020-10-05,336.27,339.94,336.17,339.76,45710000.0,1.77
525,SPY,US78462F1030,SPDR® S&P 500,2020-10-02,331.25,335.9,331.2,333.84,89430000.0,-0.95
525,SPY,US78462F1030,SPDR® S&P 500,2020-10-01,337.63,338.68,335.05,337.04,88700000.0,0.64
525,SPY,US78462F1030,SPDR® S&P 500,2020-09-30,333.2,338.28,332.9,334.89,104080000.0,0.76
525,SPY,US78462F1030,SPDR® S&P 500,2020-09-29,333.87,334.73,331.63,332.37,51530000.0,-0.54
525,SPY,US78462F1030,SPDR® S&P 500,2020-09-28,333.38,334.89,332.17,334.19,64580000.0,1.66
525,SPY,US78462F1030,SPDR® S&P 500,2020-09-25,322.63,329.56,321.68,328.73,71070000.0,1.62
525,SPY,US78462F1030,SPDR® S&P 500,2020-09-24,321.08,326.75,319.82,323.5,76680000.0,0.27
525,SPY,US78462F1030,SPDR® S&P 500,2020-09-23,330.86,331.16,322.1,322.64,93110000.0,-2.32
525,SPY,US78462F1030,SPDR® S&P 500,2020-09-22,328.45,330.89,325.9,330.3,63610000.0,1.02
525,SPY,US78462F1030,SPDR® S&P 500,2020-09-21,325.61,326.98,321.73,326.97,99450000.0,-1.11
525,SPY,US78462F1030,SPDR® S&P 500,2020-09-18,335.37,335.49,327.97,330.65,105880000.0,-1.55
525,SPY,US78462F1030,SPDR® S&P 500,2020-09-17,333.55,337.66,333.01,335.84,91520000.0,-0.88
525,SPY,US78462F1030,SPDR® S&P 500,2020-09-16,341.66,343.03,338.59,338.82,82210000.0,-0.4
525,SPY,US78462F1030,SPDR® S&P 500,2020-09-15,341.26,342.0,339.02,340.17,52920000.0,0.51
525,SPY,US78462F1030,SPDR® S&P 500,2020-09-14,337.55,340.36,336.95,338.46,65610000.0,1.32
525,SPY,US78462F1030,SPDR® S&P 500,2020-09-11,335.82,336.97,331.0,334.06,84680000.0,0.05
525,SPY,US78462F1030,SPDR® S&P 500,2020-09-10,341.74,342.51,332.92,333.89,90570000.0,-1.74
525,SPY,US78462F1030,SPDR® S&P 500,2020-09-09,337.62,342.45,336.66,339.79,91460000.0,1.97
525,SPY,US78462F1030,SPDR® S&P 500,2020-09-08,336.12,337.98,332.88,333.21,114470000.0,-2.73
525,SPY,US78462F1030,SPDR® S&P 500,2020-09-04,346.13,347.83,334.87,342.57,139160000.0,-0.82
525,SPY,US78462F1030,SPDR® S&P 500,2020-09-03,355.87,356.35,342.62,345.39,148010000.0,-3.44
525,SPY,US78462F1030,SPDR® S&P 500,2020-09-02,354.51,358.66,353.45,357.7,69540000.0,1.45
525,SPY,US78462F1030,SPDR® S&P 500,2020-09-01,350.22,352.64,349.26,352.6,55000000.0,0.94
525,SPY,US78462F1030,SPDR® S&P 500,2020-08-31,350.29,351.26,349.11,349.31,66099999.99999999,-0.36
525,SPY,US78462F1030,SPDR® S&P 500,2020-08-28,349.44,350.72,348.15,350.58,48590000.0,0.65
525,SPY,US78462F1030,SPDR® S&P 500,2020-08-27,348.36,349.89,346.54,348.33,58030000.0,0.22
525,SPY,US78462F1030,SPDR® S&P 500,2020-08-26,344.73,347.85,344.17,347.57,50790000.0,1.0
525,SPY,US78462F1030,SPDR® S&P 500,2020-08-25,343.53,344.14,342.27,344.12,38460000.0,0.35
525,SPY,US78462F1030,SPDR® S&P 500,2020-08-24,342.12,342.96,341.1,342.92,48590000.0,1.01
525,SPY,US78462F1030,SPDR® S&P 500,2020-08-21,337.99,339.67,337.57,339.48,55110000.0,0.35
525,SPY,US78462F1030,SPDR® S&P 500,2020-08-20,335.38,338.77,335.25,338.28,42210000.0,0.31
525,SPY,US78462F1030,SPDR® S&P 500,2020-08-19,339.07,339.6,336.64,337.23,68050000.0,-0.42
525,SPY,US78462F1030,SPDR® S&P 500,2020-08-18,338.36,339.09,336.64,338.64,38730000.0,0.22
525,SPY,US78462F1030,SPDR® S&P 500,2020-08-17,337.92,338.34,337.5,337.91,35480000.0,0.32
525,SPY,US78462F1030,SPDR® S&P 500,2020-08-14,336.41,337.42,335.62,336.84,47260000.0,0.0
525,SPY,US78462F1030,SPDR® S&P 500,2020-08-13,337.02,338.25,335.85,336.83,41820000.0,-0.18
525,SPY,US78462F1030,SPDR® S&P 500,2020-08-12,335.56,338.28,335.56,337.44,53830000.0,1.39
525,SPY,US78462F1030,SPDR® S&P 500,2020-08-11,336.95,337.52,332.05,332.8,69600000.0,-0.83
525,SPY,US78462F1030,SPDR® S&P 500,2020-08-10,335.05,335.76,332.98,335.57,44280000.0,0.3
525,SPY,US78462F1030,SPDR® S&P 500,2020-08-07,333.28,334.68,332.3,334.57,57310000.0,0.07
525,SPY,US78462F1030,SPDR® S&P 500,2020-08-06,331.47,334.46,331.15,334.33,43680000.0,0.67
525,SPY,US78462F1030,SPDR® S&P 500,2020-08-05,331.47,332.39,331.19,332.11,42870000.0,0.62
525,SPY,US78462F1030,SPDR® S&P 500,2020-08-04,328.06,330.06,327.96,330.06,41920000.0,0.39
525,SPY,US78462F1030,SPDR® S&P 500,2020-08-03,328.36,329.61,327.74,328.79,53080000.0,0.7
525,SPY,US78462F1030,SPDR® S&P 500,2020-07-31,325.9,326.63,321.33,326.52,85210000.0,0.79
525,SPY,US78462F1030,SPDR® S&P 500,2020-07-30,321.8,324.4,319.69,323.96,61860000.0,-0.36
525,SPY,US78462F1030,SPDR® S&P 500,2020-07-29,322.12,325.73,322.08,325.12,48450000.0,1.23
525,SPY,US78462F1030,SPDR® S&P 500,2020-07-28,323.22,323.64,320.87,321.17,57490000.0,-0.63
525,SPY,US78462F1030,SPDR® S&P 500,2020-07-27,321.45,323.39,320.8,323.22,48290000.0,0.73
525,SPY,US78462F1030,SPDR® S&P 500,2020-07-24,320.73,321.99,319.28,320.88,73770000.0,-0.64
525,SPY,US78462F1030,SPDR® S&P 500,2020-07-23,326.42,327.22,321.52,322.96,75740000.0,-1.19
525,SPY,US78462F1030,SPDR® S&P 500,2020-07-22,325.01,327.12,324.55,326.86,57790000.0,0.57
525,SPY,US78462F1030,SPDR® S&P 500,2020-07-21,326.32,326.91,323.97,325.01,57500000.0,0.21
525,SPY,US78462F1030,SPDR® S&P 500,2020-07-20,321.36,325.0,320.81,324.32,56310000.0,0.81
525,SPY,US78462F1030,SPDR® S&P 500,2020-07-17,321.88,322.57,319.73,321.72,62780000.0,0.29
525,SPY,US78462F1030,SPDR® S&P 500,2020-07-16,319.75,321.26,319.09,320.79,54620000.0,-0.33
525,SPY,US78462F1030,SPDR® S&P 500,2020-07-15,322.61,323.01,319.29,321.85,87200000.0,0.92
525,SPY,US78462F1030,SPDR® S&P 500,2020-07-14,313.29,319.28,312.05,318.92,93660000.0,1.3
525,SPY,US78462F1030,SPDR® S&P 500,2020-07-13,320.24,322.69,314.19,314.84,103000000.0,-0.87
525,SPY,US78462F1030,SPDR® S&P 500,2020-07-10,314.4,317.85,312.81,317.59,57550000.0,1.02
525,SPY,US78462F1030,SPDR® S&P 500,2020-07-09,316.87,317.09,310.73,314.38,83350000.0,-0.57
525,SPY,US78462F1030,SPDR® S&P 500,2020-07-08,314.62,316.27,312.7,316.18,54640000.0,0.76
525,SPY,US78462F1030,SPDR® S&P 500,2020-07-07,315.38,317.52,313.37,313.78,82910000.0,-1.03
525,SPY,US78462F1030,SPDR® S&P 500,2020-07-06,316.4,317.24,315.59,317.05,61710000.0,1.54
525,SPY,US78462F1030,SPDR® S&P 500,2020-07-02,314.29,315.59,311.53,312.23,69340000.0,0.55
525,SPY,US78462F1030,SPDR® S&P 500,2020-07-01,309.53,311.86,309.1,310.52,72400000.0,0.7
525,SPY,US78462F1030,SPDR® S&P 500,2020-06-30,303.95,310.16,303.85,308.36,113390000.0,1.28
525,SPY,US78462F1030,SPDR® S&P 500,2020-06-29,301.41,304.46,299.04,304.46,79770000.0,1.47
525,SPY,US78462F1030,SPDR® S&P 500,2020-06-26,306.16,306.39,299.42,300.05,127960000.0,-2.38
525,SPY,US78462F1030,SPDR® S&P 500,2020-06-25,303.28,307.61,301.34,307.35,89470000.0,1.07
525,SPY,US78462F1030,SPDR® S&P 500,2020-06-24,309.78,310.48,302.13,304.09,132810000.0,-2.55
525,SPY,US78462F1030,SPDR® S&P 500,2020-06-23,313.42,314.46,311.62,312.05,68470000.0,0.46
525,SPY,US78462F1030,SPDR® S&P 500,2020-06-22,307.95,311.04,306.81,310.62,74650000.0,0.64
525,SPY,US78462F1030,SPDR® S&P 500,2020-06-19,314.17,314.38,306.53,308.64,135550000.0,-1.01
525,SPY,US78462F1030,SPDR® S&P 500,2020-06-18,309.93,312.27,309.61,311.78,80830000.0,0.04
525,SPY,US78462F1030,SPDR® S&P 500,2020-06-17,314.04,314.37,311.04,311.66,83400000.0,-0.42
525,SPY,US78462F1030,SPDR® S&P 500,2020-06-16,315.34,315.61,307.93,312.96,137630000.0,1.92
525,SPY,US78462F1030,SPDR® S&P 500,2020-06-15,298.03,308.23,296.77,307.05,135780000.0,0.93
525,SPY,US78462F1030,SPDR® S&P 500,2020-06-12,308.24,309.08,298.6,304.21,194680000.0,1.2
525,SPY,US78462F1030,SPDR® S&P 500,2020-06-11,310.95,312.03,300.04,300.61,209240000.0,-5.76
525,SPY,US78462F1030,SPDR® S&P 500,2020-06-10,321.53,322.38,318.25,319.0,95000000.0,-0.56
525,SPY,US78462F1030,SPDR® S&P 500,2020-06-09,320.3,322.36,319.38,320.79,77480000.0,-0.75
525,SPY,US78462F1030,SPDR® S&P 500,2020-06-08,320.22,323.27,319.63,323.2,73640000.0,1.21
525,SPY,US78462F1030,SPDR® S&P 500,2020-06-05,317.23,321.27,317.16,319.34,150520000.0,2.56
525,SPY,US78462F1030,SPDR® S&P 500,2020-06-04,311.06,313.0,309.1,311.36,75790000.0,-0.26
525,SPY,US78462F1030,SPDR® S&P 500,2020-06-03,310.33,313.16,309.96,312.18,92570000.0,1.33
525,SPY,US78462F1030,SPDR® S&P 500,2020-06-02,306.54,308.1,305.14,308.08,74270000.0,0.83
525,SPY,US78462F1030,SPDR® S&P 500,2020-06-01,303.6,306.2,303.07,305.55,56780000.0,0.4
525,SPY,US78462F1030,SPDR® S&P 500,2020-05-29,302.46,304.96,299.47,304.32,119270000.0,0.45
525,SPY,US78462F1030,SPDR® S&P 500,2020-05-28,304.76,306.8,302.29,302.97,90770000.0,-0.18
525,SPY,US78462F1030,SPDR® S&P 500,2020-05-27,302.08,303.53,296.9,303.53,104820000.0,1.49
525,SPY,US78462F1030,SPDR® S&P 500,2020-05-26,302.18,302.18,298.73,299.08,88950000.0,1.23
525,SPY,US78462F1030,SPDR® S&P 500,2020-05-22,294.57,295.63,293.22,295.44,63960000.0,0.19
525,SPY,US78462F1030,SPDR® S&P 500,2020-05-21,296.71,297.67,293.7,294.88,78290000.0,-0.69
525,SPY,US78462F1030,SPDR® S&P 500,2020-05-20,295.86,297.86,295.59,296.93,85860000.0,1.7
525,SPY,US78462F1030,SPDR® S&P 500,2020-05-19,294.32,296.19,291.97,291.97,95190000.0,-1.03
525,SPY,US78462F1030,SPDR® S&P 500,2020-05-18,292.87,296.6,292.75,295.0,120320000.0,3.05
525,SPY,US78462F1030,SPDR® S&P 500,2020-05-15,282.38,286.28,281.38,286.28,111150000.0,0.46
525,SPY,US78462F1030,SPDR® S&P 500,2020-05-14,278.79,285.03,276.39,284.97,121980000.0,1.2
525,SPY,US78462F1030,SPDR® S&P 500,2020-05-13,286.02,287.17,279.0,281.6,144720000.0,-1.77
525,SPY,US78462F1030,SPDR® S&P 500,2020-05-12,293.79,294.24,286.52,286.67,95870000.0,-1.99
525,SPY,US78462F1030,SPDR® S&P 500,2020-05-11,290.34,294.0,289.88,292.5,79510000.0,0.02
525,SPY,US78462F1030,SPDR® S&P 500,2020-05-08,291.09,292.95,289.86,292.44,76620000.0,1.65
525,SPY,US78462F1030,SPDR® S&P 500,2020-05-07,287.75,289.78,287.13,287.68,75250000.0,1.21
525,SPY,US78462F1030,SPDR® S&P 500,2020-05-06,288.04,288.46,283.78,284.25,73630000.0,-0.68
525,SPY,US78462F1030,SPDR® S&P 500,2020-05-05,286.64,289.25,283.71,286.19,79570000.0,0.92
525,SPY,US78462F1030,SPDR® S&P 500,2020-05-04,280.74,283.9,279.13,283.57,80870000.0,0.28
525,SPY,US78462F1030,SPDR® S&P 500,2020-05-01,285.31,290.66,281.52,282.79,125180000.0,-2.65
525,SPY,US78462F1030,SPDR® S&P 500,2020-04-30,291.71,293.32,288.59,290.48,122900000.0,-0.93
525,SPY,US78462F1030,SPDR® S&P 500,2020-04-29,291.53,294.88,290.41,293.21,118750000.0,2.62
525,SPY,US78462F1030,SPDR® S&P 500,2020-04-28,291.02,291.4,285.4,285.73,105270000.0,-0.46
525,SPY,US78462F1030,SPDR® S&P 500,2020-04-27,285.12,288.27,284.62,287.05,77900000.0,1.44
525,SPY,US78462F1030,SPDR® S&P 500,2020-04-24,280.73,283.7,278.5,282.97,85170000.0,1.39
525,SPY,US78462F1030,SPDR® S&P 500,2020-04-23,280.49,283.94,278.75,279.08,104710000.0,-0.01
525,SPY,US78462F1030,SPDR® S&P 500,2020-04-22,278.35,281.0,276.91,279.1,93530000.0,2.22
525,SPY,US78462F1030,SPDR® S&P 500,2020-04-21,276.73,278.04,272.02,273.04,126390000.0,-3.04
